CID,11970,441,83697,428,1145,68152,649,69217,444972,134505,1110,95433,65040,8369,439227,98681,10349,637511,77199,80654,7151,457,736715,72924,21059,1015,1923,1102,181976,135398661,127,68443,6441567,5312,10917,102526,1050,8468,10243,4250253,4765,439918,91588,1014,105024,6047,119226,79034,107738,439406,68310,81996,67678,916,11310,10465,27476,5281,79050,13945,65063,9700,6076,1794427,5280483,16219892,129316446,92043367,5171030,15556503,11073472,13000992,12209747,101624378,736190,671214,54301591,13011402,71309321,16213405,16212237,12530,16212357,61503,439655,444212,94715,10484,650,637090,1060,867,439194,240,244,10268,5280451,11579,12587,10972,798,65098,100714,192742,1044,126,8094,135,80642,78168,1551553,379,51,352294,11427,66308,1188,1183,967,71,12035,439268,4775,7012,873,1005,1175,21863,439774,2969,440667,14925,439373,979,68499,9378,59,724,94214,450272,450268,10690,736172,5699,709625,152323,31404,439167,29981063,91493,5280450,5281125,172313,5281417,6134,135398640,6132,6031,6176,6133,439531,69362,825,750,5950,289,62453,1000,70122,196,675,187,22880,150923,1983,12122,10383,385,637542,397,439213,24154,1738,445858,8617,439958,1130,5280934,135398597,5283468,10883523,5280353,5893,10419891,535,10111,2724705,227,5801,5280523,641298,193872,1669,444718,1549098,66535,18189,978,119,61840,500,96215,70,6723,17513,65110,144,1029,18986,445408,16757,93556,439182,439176,7045767,190,60961,101812,199,92136,25561,6322,93078,6267,5960,247,171548,273,84290,439224,305,444539,9750,114935,586,588,439258,5862,6175,53481030,13804,597,12599,725,13711,13712,445027,2337,643975,6995182,370,440997,72361,33032,5961,2526,11163,135398635,135398570,135398631,464,774,6274,165271,9085,65072,778,790,800,10685,802,5355219,92904,3744,803,135398641,546304,168381,439283,5326566,5962,525,896,6137,487,903,88064,65065,185,70912,6180,74839,5462244,439197,122356,2002,99715,192590,88412,439377,64950,673,92180,440120,936,99478,106,7018721,6262,985,6613,13849,999,92258,68144,6140,8988,135398660,1045,1052,1054,1057,499,6508,493570,439155,5951,657272,1103,91486,10457,6453952,10742,1123,6288,5789,1135,5526,5570,1150,6305,5610,6057,1174,6029,6030,6287,64959,73323
439958,24,48,51,10,7,38,16,14,23,18,37,40,12,28,31,21,37,19,41,12,11,10,9,17,29,31,9,11,58,4,22,18,18,45,38,21,19,26,13,35,17,29,14,32,27,20,18,46,32,33,19,12,24,16,14,39,19,39,50,33,35,36,21,31,17,46,38,50,13,25,30,22,13,16,20,20,13,40,20,40,22,40,40,43,58,28,67,16,26,21,32,34,50,21,21,23,19,41,37,17,5,31,28,57,4,26,42,24,29,23,27,40,48,30,43,75,8,26,16,51,20,50,25,23,26,40,12,19,53,40,66,44,72,24,11,30,61,61,47,22,18,78,29,16,14,17,16,56,24,91,33,34,61,21,47,24,34,35,34,35,42,39,35,19,22,20,17,20,16,47,5,20,28,13,16,25,21,45,19,10,38,38,25,19,14,100,11,33,23,43,25,15,17,20,27,4,45,17,14,51,19,21,16,33,21,34,25,17,28,37,27,12,41,19,21,25,12,47,12,30,25,17,16,15,32,4,17,21,11,35,28,28,20,26,30,18,24,13,25,13,23,17,26,14,18,13,26,21,28,32,33,12,21,24,27,28,27,17,17,25,27,46,37,35,30,53,18,20,23,24,16,5,14,13,32,31,26,8,12,12,13,9,18,14,15,20,21,37,35,8,35,58,9,25,34,11,22,27,30,26,22,20,38,40,17,13,24,29,22,32,10,21,5,28,9,32,41,26,30,39,34,40,24,20,17,22,27,8,12,14,15,22,25,58,18,17,31,44,10,34,43,31,26,10,39,29,15,32,11,5,13,15,20,14,29,35,27,19,23
1130,20,12,13,10,8,9,18,17,10,17,8,10,22,16,19,15,10,20,11,26,41,45,47,22,16,12,42,15,12,47,20,23,19,10,18,20,44,18,43,18,21,18,28,14,15,22,22,13,16,15,25,44,16,18,17,12,54,12,13,31,26,28,55,18,18,15,18,13,30,19,17,25,44,25,23,23,45,12,15,12,20,12,12,10,10,15,12,8,7,11,8,7,9,18,24,17,13,11,12,13,44,16,12,11,54,19,11,18,18,24,17,12,9,17,16,12,43,19,18,10,18,13,20,22,19,8,17,23,17,12,11,10,12,19,42,21,8,8,13,26,25,11,19,26,24,24,21,13,19,11,17,17,12,18,14,47,30,25,31,25,14,10,21,11,13,18,21,28,20,10,48,14,16,29,30,19,20,10,20,43,18,18,18,19,45,11,100,17,48,18,21,39,52,24,13,11,14,25,25,11,20,16,23,22,14,30,18,25,15,12,20,51,11,43,49,47,42,18,41,29,20,20,59,63,16,50,57,54,16,15,18,20,26,16,13,12,25,12,16,49,16,19,19,39,19,20,19,15,31,30,32,21,56,15,32,27,23,25,49,21,17,17,18,16,16,10,14,49,48,47,25,50,50,55,21,19,16,43,43,50,45,44,45,44,43,49,16,17,16,43,16,10,42,19,9,44,15,16,18,19,21,26,20,19,16,43,18,20,15,18,43,13,56,19,43,15,13,19,16,12,20,12,21,26,24,25,20,46,11,49,47,18,18,11,39,59,14,17,16,19,11,17,18,11,16,29,22,16,42,44,44,25,24,19,26,25,15,49,47
5280934,46,42,43,11,10,34,17,16,42,19,41,42,17,42,39,29,42,34,43,26,23,20,20,39,44,16,19,13,42,7,47,31,35,60,33,47,21,35,27,43,30,31,25,19,37,37,36,67,31,33,38,26,30,22,30,74,14,74,59,22,23,24,12,35,41,44,33,30,30,34,40,49,28,36,44,44,27,73,48,73,44,73,73,34,33,51,37,20,29,47,37,35,30,36,37,28,37,50,50,25,15,42,28,37,6,36,67,40,33,23,58,73,42,27,36,34,10,33,27,50,28,30,58,56,46,30,15,24,55,73,37,43,39,46,23,44,27,27,30,33,33,42,36,30,34,40,35,25,38,38,98,94,27,27,30,14,21,22,22,22,29,42,30,27,32,33,34,34,26,58,14,28,32,29,29,45,31,64,39,21,23,23,38,33,29,33,17,100,14,79,45,32,16,41,35,6,27,36,26,39,32,29,28,52,26,22,34,36,37,66,34,20,47,23,15,14,24,38,24,25,58,20,13,13,31,5,12,12,11,42,32,35,41,31,32,27,37,14,42,22,20,42,33,28,26,15,31,27,23,21,23,19,12,34,24,25,45,34,17,29,34,21,22,37,36,21,24,15,14,14,36,10,23,17,41,38,33,10,21,21,27,22,26,28,27,14,29,45,48,17,44,33,19,34,37,21,30,30,33,35,29,45,27,34,20,27,29,42,30,36,20,31,10,42,19,30,27,34,38,74,29,73,57,40,39,49,34,12,13,19,19,31,30,40,23,16,27,24,14,38,68,47,33,11,34,26,23,47,23,15,28,31,41,22,24,23,36,14,13
135398597,13,17,18,11,7,13,24,26,12,15,13,14,23,15,25,22,13,12,15,19,33,35,46,22,16,19,27,16,19,54,13,19,23,14,24,13,35,16,30,24,12,25,22,20,18,20,17,16,24,23,22,35,19,22,11,14,81,14,22,50,51,51,76,17,12,27,24,21,27,18,20,20,35,24,18,18,34,14,13,14,14,14,14,15,18,13,21,6,10,11,11,12,17,12,13,16,17,14,14,19,30,20,18,19,47,14,14,13,19,30,14,14,15,25,16,20,65,16,27,15,21,21,14,14,14,18,29,26,19,14,22,15,23,14,37,17,21,21,21,27,24,20,16,25,21,22,11,26,15,23,14,14,26,16,21,95,49,49,48,49,22,14,31,14,17,13,12,19,25,15,38,17,23,24,26,14,14,14,14,33,29,29,15,15,34,23,48,14,100,21,15,36,60,18,16,10,22,21,18,16,13,22,18,17,16,49,23,20,19,14,24,52,14,36,90,93,33,26,32,47,14,25,71,68,24,49,74,75,17,22,27,27,26,23,20,15,29,13,23,57,16,13,28,32,24,27,19,16,45,50,49,22,79,18,46,47,29,21,58,22,15,32,28,22,23,21,22,93,95,97,24,47,54,55,26,26,18,65,32,36,34,33,38,35,34,91,22,23,22,42,22,18,33,18,12,34,22,25,27,25,22,23,34,32,20,36,27,27,22,25,35,17,50,23,34,22,24,30,22,14,28,14,14,24,21,20,28,59,12,36,35,13,27,19,44,67,19,27,17,23,15,26,16,9,22,47,26,20,33,30,35,16,18,25,46,50,18,89,93
5283468,42,46,50,9,8,35,15,14,36,16,35,40,14,43,33,25,36,32,41,24,22,18,19,33,44,17,18,11,49,6,43,30,30,53,38,42,22,39,25,44,28,28,26,20,31,37,34,61,39,36,36,27,26,19,31,61,22,61,80,33,34,35,18,44,39,56,38,46,27,28,33,43,25,32,39,39,25,58,42,58,46,58,58,42,44,44,51,16,25,38,32,32,42,34,37,30,31,43,40,21,14,35,27,48,6,35,53,37,40,24,50,58,38,31,43,45,9,36,24,45,24,46,50,48,42,32,13,27,61,58,52,37,55,43,21,49,38,38,46,36,31,52,43,29,30,35,32,40,41,48,80,77,42,35,46,21,32,33,33,33,45,38,33,22,26,33,31,36,22,48,13,30,29,26,27,41,32,53,36,19,36,36,42,37,27,43,18,79,21,100,48,31,22,38,29,5,42,32,24,42,33,25,31,56,23,32,28,32,31,53,29,18,40,25,23,22,23,40,24,36,50,17,20,19,39,5,19,18,10,37,29,29,38,27,28,22,33,12,36,20,22,36,28,28,22,13,28,23,34,31,33,16,19,28,35,36,39,35,23,26,36,34,34,33,30,33,20,22,21,21,32,9,21,17,35,32,28,9,21,21,25,20,29,26,26,22,25,54,42,16,37,44,19,28,34,20,25,27,30,30,25,40,39,45,17,25,26,35,25,32,18,25,10,35,17,35,28,30,32,61,35,58,49,37,35,43,29,11,10,20,21,32,26,49,28,23,29,34,12,44,56,41,38,9,38,37,20,40,21,14,25,29,38,19,35,33,30,21,20
10883523,37,27,34,9,8,19,11,11,21,11,17,24,16,35,20,14,24,39,26,31,20,19,15,29,36,14,24,10,26,8,38,26,22,26,23,41,24,30,25,35,30,15,33,16,17,30,30,33,20,19,31,25,14,15,34,33,18,33,36,23,23,26,15,34,44,26,23,30,23,16,24,36,25,28,33,33,25,30,63,30,40,30,30,23,22,32,25,12,16,24,18,15,20,34,47,23,19,24,29,12,21,20,13,24,7,35,26,33,26,22,36,30,20,18,24,25,8,32,16,24,14,30,42,47,37,17,13,20,40,30,25,25,26,36,19,40,19,19,30,29,28,26,34,26,31,31,47,25,32,24,46,48,28,31,32,15,22,22,23,22,34,24,22,12,15,33,42,45,17,24,21,16,16,31,27,36,33,25,38,22,24,24,32,34,26,25,21,45,15,48,100,26,19,33,17,5,29,28,27,28,36,17,33,46,12,23,16,28,17,37,16,13,29,24,15,14,24,24,24,27,43,15,17,16,20,7,16,15,9,19,16,17,31,15,15,13,19,11,19,14,21,37,16,25,13,11,15,13,24,22,24,15,15,15,25,24,23,29,24,16,29,22,23,17,17,23,12,16,16,15,28,10,15,18,20,18,16,9,24,29,25,24,28,25,25,16,17,27,21,21,20,22,24,16,20,25,15,15,16,23,15,34,22,23,13,25,14,21,14,17,19,15,13,19,18,18,15,18,18,33,26,30,43,31,30,36,17,9,10,26,27,30,15,31,31,15,16,25,11,37,27,22,29,8,23,27,18,30,19,22,25,38,33,15,24,22,21,15,15
5280353,39,15,19,9,6,12,16,17,18,14,15,17,19,18,27,22,18,34,18,42,55,56,44,30,19,11,49,14,17,30,39,46,27,22,18,40,54,36,58,30,26,21,42,11,20,44,40,23,18,20,48,68,19,21,31,25,35,25,24,28,27,27,32,36,39,23,18,13,48,19,25,49,70,51,46,46,70,24,27,24,41,24,24,13,14,23,17,7,10,18,13,13,12,35,34,25,23,18,20,19,56,23,16,15,30,35,23,38,32,22,25,24,17,22,15,15,33,34,27,20,22,13,45,44,38,14,19,41,27,24,18,20,19,39,60,38,12,12,13,49,48,18,35,51,45,48,33,13,36,17,33,31,14,30,14,35,28,27,28,27,16,17,27,14,18,27,32,39,20,20,50,14,22,57,48,39,26,23,37,64,19,19,36,35,69,15,39,32,36,31,26,100,49,44,20,8,14,51,38,21,33,24,36,41,16,28,25,55,20,26,22,39,20,56,36,35,63,24,62,28,44,18,33,32,18,29,33,33,13,28,30,27,51,21,19,13,31,12,29,48,11,38,28,82,17,15,20,16,29,28,29,19,33,18,29,28,33,53,48,22,35,18,18,22,26,9,20,36,35,35,51,33,46,40,28,28,19,32,61,62,70,63,67,71,69,36,24,25,28,52,26,14,58,19,15,61,22,24,27,29,23,53,27,32,19,71,25,32,23,24,57,15,34,27,56,19,17,31,25,25,26,24,43,53,48,49,28,33,10,55,53,26,29,22,51,35,16,14,15,23,23,32,35,8,19,28,22,30,56,57,70,37,44,21,28,27,22,36,35
5893,26,11,14,7,5,9,16,15,11,10,9,11,16,15,18,14,10,26,11,31,54,58,46,22,15,12,48,10,13,35,26,35,19,10,17,25,52,29,53,19,20,18,32,14,12,30,28,12,17,16,32,56,12,14,23,11,55,11,16,37,36,37,67,31,28,22,17,15,36,12,16,32,56,37,30,30,55,11,17,11,30,11,11,10,12,16,16,4,6,11,7,8,11,27,25,22,14,10,11,12,50,14,12,13,47,28,10,27,28,22,15,11,11,16,11,14,42,28,20,11,14,15,27,27,25,13,18,36,21,11,15,12,17,26,58,28,13,13,15,39,37,14,28,39,32,32,23,18,26,17,16,16,19,28,17,61,39,38,40,38,18,10,22,9,11,22,24,31,19,10,54,12,16,40,35,26,22,10,26,54,21,21,26,26,54,17,52,16,60,22,19,49,100,30,12,6,15,38,30,13,25,15,28,29,11,39,15,37,13,12,16,44,12,52,58,61,52,18,51,35,27,16,61,58,17,42,63,66,11,16,19,19,37,16,14,10,20,8,16,51,11,26,20,54,15,16,13,10,36,39,40,16,65,12,34,33,21,38,80,14,27,24,21,16,17,13,14,59,63,62,37,39,49,48,19,18,12,40,54,55,55,53,57,55,55,58,15,19,15,57,15,12,51,12,8,52,14,17,18,19,15,34,26,26,12,56,18,19,15,17,56,11,47,16,57,14,16,21,16,11,21,11,27,36,33,32,19,44,7,50,50,22,19,15,55,59,12,19,11,16,11,18,28,6,15,33,19,16,55,50,56,27,30,18,34,38,13,60,63
10419891,79,20,25,14,7,16,18,16,24,21,19,22,17,25,38,25,21,49,24,54,43,38,28,39,26,17,49,15,22,10,84,68,30,28,25,80,48,64,50,49,55,28,67,14,32,90,87,30,22,31,89,46,29,19,55,30,18,30,28,23,24,24,17,61,51,28,25,18,52,30,39,83,50,62,75,75,48,30,32,30,58,30,30,17,18,33,22,8,13,25,17,16,16,50,61,40,28,24,26,23,37,36,27,20,12,70,29,75,50,25,34,30,22,26,19,19,14,61,27,26,27,18,67,67,78,19,15,50,39,30,21,25,22,81,43,78,15,15,17,58,74,23,64,65,60,68,66,14,65,22,41,39,16,52,18,19,23,24,23,24,17,23,33,24,29,60,73,75,19,26,32,18,29,50,61,77,55,29,76,41,28,28,67,63,49,20,24,41,18,38,33,44,30,100,28,6,17,66,63,25,60,28,72,66,26,23,27,66,30,34,26,25,26,49,19,18,57,38,51,26,67,20,18,17,22,10,17,16,15,38,32,34,69,31,30,20,33,18,34,29,15,59,33,42,21,14,30,28,25,23,23,17,16,22,24,25,37,61,31,28,65,26,27,35,35,12,23,19,18,19,62,17,30,25,37,36,31,14,41,43,48,45,47,48,47,20,28,30,42,33,40,18,45,30,18,50,28,28,31,36,28,75,28,33,19,48,28,36,27,33,38,21,16,36,38,28,27,32,36,30,28,30,69,68,69,83,34,16,16,50,47,57,31,30,41,22,28,17,16,33,31,38,60,14,31,26,22,45,43,37,50,85,100,21,25,24,34,19,18
535,21,48,44,29,13,46,34,32,37,44,56,52,28,26,53,52,53,15,50,16,15,14,19,39,26,35,11,27,43,11,21,23,43,42,47,20,14,16,16,47,14,57,16,28,72,26,25,43,38,62,25,16,60,32,13,43,16,43,34,22,23,24,13,16,15,31,47,26,25,63,66,34,19,25,30,30,17,44,18,44,17,44,44,42,43,40,30,25,36,36,47,47,39,16,16,22,48,50,53,51,10,68,61,44,10,17,47,20,17,31,41,44,45,50,40,33,16,14,40,44,50,26,26,24,21,31,28,20,27,44,32,46,33,21,19,20,35,35,25,23,22,36,16,20,28,29,13,24,17,32,34,36,23,13,23,17,22,23,22,23,21,53,47,60,70,15,15,21,24,51,8,38,58,17,19,20,13,47,20,13,33,33,17,16,18,27,13,35,16,29,17,20,12,28,100,15,23,25,20,39,13,53,17,23,56,22,53,25,66,43,56,24,48,16,18,17,17,52,15,26,26,34,15,14,38,9,14,13,27,58,48,56,27,62,68,45,34,30,45,22,32,22,52,18,45,29,60,62,24,22,21,25,13,47,23,25,40,21,11,51,18,30,31,62,58,25,48,18,16,17,25,12,24,17,54,52,67,16,13,13,17,16,17,18,17,17,53,31,58,12,63,43,11,63,50,13,56,53,50,53,51,30,32,30,35,18,50,49,53,54,13,50,11,50,14,58,53,44,64,43,43,44,25,28,28,34,54,16,31,14,13,14,49,31,16,19,62,30,26,38,45,46,16,28,63,26,30,49,15,9,19,19,28,29,25,23,74,17,16
10111,2,9,7,36,36,7,22,25,6,17,7,9,35,7,14,20,9,3,8,10,6,10,12,13,7,21,5,31,5,18,2,5,16,7,14,3,6,2,5,11,3,31,7,20,19,6,6,5,14,14,7,7,18,25,3,8,13,8,6,17,11,13,10,2,4,11,14,5,8,17,17,8,7,8,7,7,6,8,5,8,3,8,8,9,5,5,4,14,13,9,11,8,6,3,3,2,14,9,9,22,8,18,18,6,13,2,8,2,2,16,7,8,6,17,7,5,13,3,15,6,17,5,3,4,2,6,16,6,3,8,4,6,4,2,8,2,5,5,7,7,6,4,2,5,9,9,3,5,3,4,6,6,4,1,4,10,16,11,16,11,4,9,13,23,22,3,3,8,18,6,10,19,18,7,7,2,4,6,2,7,11,11,3,3,6,4,11,6,10,5,5,8,6,6,15,100,4,5,6,6,3,18,7,3,15,16,19,5,18,7,36,13,8,5,11,10,6,14,6,13,3,23,12,11,14,14,10,10,55,14,16,28,8,16,16,21,13,32,16,11,23,3,18,7,31,41,16,17,18,16,17,31,10,19,18,12,17,6,7,16,2,10,10,14,16,7,20,11,10,10,8,15,11,12,27,18,16,15,7,7,6,7,6,6,6,10,18,11,16,9,17,5,7,17,10,7,19,16,15,15,16,9,11,10,28,7,17,17,19,16,9,20,14,20,9,17,15,15,17,8,14,8,3,8,8,8,15,14,34,8,6,3,13,4,10,9,17,15,29,16,6,13,2,22,17,14,21,13,7,8,7,8,6,20,12,11,19,10,10
2724705,20,40,41,11,8,32,16,15,23,16,32,33,13,27,29,19,31,16,34,12,11,8,10,17,28,21,11,12,45,7,19,14,17,35,32,18,14,22,11,31,19,25,16,23,24,18,15,38,29,32,16,13,23,14,17,32,25,32,50,34,33,33,22,26,13,34,32,87,14,22,25,18,12,13,17,17,12,33,17,33,20,33,33,37,43,24,65,14,22,21,26,28,40,14,23,20,19,33,31,17,7,27,23,47,7,18,35,19,27,19,24,33,33,26,36,45,9,20,17,37,19,87,21,20,21,25,13,16,37,33,54,34,60,19,10,25,36,36,89,17,15,52,26,13,15,14,18,70,22,47,27,28,71,30,83,22,33,33,33,33,79,31,32,19,20,23,19,22,15,39,6,24,24,11,16,20,25,37,20,8,62,62,23,22,13,45,14,27,22,42,29,14,15,17,23,4,100,15,16,36,18,18,19,27,19,34,22,15,25,30,23,12,31,16,23,22,12,37,12,36,21,17,22,21,29,7,24,22,12,29,22,23,16,22,25,18,22,15,19,12,25,18,22,12,18,12,23,19,36,33,33,13,22,20,36,36,25,16,16,20,21,56,58,28,24,42,18,23,23,22,13,7,13,15,26,25,23,8,10,14,12,11,16,13,13,23,18,31,29,8,29,43,11,22,28,12,20,22,24,22,19,17,46,40,15,12,20,24,19,26,8,21,8,22,8,31,25,21,26,32,27,33,21,16,14,18,26,8,13,16,16,25,22,44,17,20,26,35,11,37,36,25,23,11,32,35,13,27,10,7,12,17,17,14,36,33,23,23,22
227,61,18,22,10,5,16,16,13,26,16,18,20,16,25,29,19,20,49,21,50,58,51,33,41,25,12,48,11,20,13,62,77,27,25,19,60,48,54,63,35,43,23,50,10,23,61,59,26,16,23,60,49,21,14,43,26,18,26,23,22,25,25,17,50,51,21,19,15,57,22,29,66,53,63,61,61,55,26,29,26,60,26,26,15,17,35,20,8,12,27,16,16,15,56,57,39,32,21,24,17,44,27,20,17,15,62,27,66,47,27,34,26,20,19,16,16,18,52,32,23,19,15,61,62,60,19,18,46,39,26,20,23,20,60,53,57,14,14,15,59,64,21,49,74,55,56,48,12,50,20,36,34,14,42,15,21,21,24,21,24,14,20,25,17,21,47,52,61,21,24,36,14,23,62,60,60,41,27,60,48,21,21,51,51,55,17,25,36,21,32,28,51,38,66,25,5,15,100,64,22,50,22,50,58,20,21,22,89,24,29,22,29,23,50,22,21,53,28,51,25,61,16,18,18,16,13,18,17,11,29,24,26,58,24,25,14,26,13,25,29,11,58,25,48,16,11,22,20,22,21,21,17,18,18,23,26,28,79,34,20,57,20,21,26,26,10,17,22,21,21,63,18,30,25,28,28,23,19,48,48,55,53,52,54,53,22,22,22,33,42,30,17,44,22,17,48,20,22,24,27,20,60,22,25,14,51,22,27,20,25,50,16,17,26,52,20,19,23,27,26,23,26,64,57,58,66,25,22,11,45,44,44,24,27,46,21,20,12,11,23,26,29,52,11,22,26,23,37,59,43,53,58,66,23,25,24,25,21,20
5801,55,13,14,11,5,11,14,12,20,14,13,13,15,24,24,15,12,40,14,47,41,38,29,32,24,14,57,13,14,14,56,71,20,16,16,54,47,44,44,24,60,17,56,12,19,58,56,15,13,18,57,38,18,14,42,15,20,15,15,23,22,20,19,43,35,14,16,17,58,18,21,51,41,43,47,47,41,15,18,15,39,15,15,11,12,25,15,7,10,20,12,11,11,38,55,32,26,15,14,15,40,22,16,12,17,54,16,53,44,20,25,15,15,16,12,14,14,46,27,16,16,17,44,44,55,14,16,45,26,15,14,13,14,54,38,53,10,10,16,41,55,15,44,63,44,43,55,13,44,14,26,26,15,40,16,18,23,23,23,23,15,13,20,15,18,66,64,61,18,16,35,11,18,49,78,54,57,16,59,38,23,23,46,49,42,14,25,26,18,24,27,38,30,63,20,6,16,64,100,13,50,16,57,44,16,23,17,64,19,15,17,24,15,46,19,18,48,23,44,21,44,13,20,19,13,14,20,19,13,24,20,21,43,19,19,11,18,16,18,25,14,45,20,37,14,11,18,17,24,23,22,18,19,13,24,24,20,56,30,17,46,22,22,21,22,11,15,19,18,18,43,21,27,28,23,22,19,15,38,44,41,42,40,41,40,19,16,15,24,34,25,12,44,18,11,50,17,17,19,19,17,47,20,19,15,39,17,22,16,20,38,13,17,21,39,17,16,19,23,15,16,15,45,43,43,51,21,19,14,53,51,62,20,15,41,19,17,15,12,25,16,21,42,11,19,21,17,23,41,39,41,70,63,21,24,23,19,18,17
5280523,30,56,72,12,11,44,18,17,32,20,56,69,16,29,35,30,67,19,73,14,16,13,12,24,31,18,11,12,58,5,28,23,28,57,43,30,19,27,17,41,16,40,18,21,39,25,22,44,38,41,24,15,33,20,21,47,17,47,50,22,23,26,14,29,26,35,43,39,16,35,51,28,17,22,25,25,17,49,29,49,28,49,49,50,68,42,55,22,34,32,48,48,56,20,21,27,26,63,67,26,7,45,38,64,4,23,51,26,24,22,41,49,62,36,50,64,9,23,22,56,29,39,32,35,27,38,13,18,45,49,53,69,59,31,16,32,50,50,40,25,23,64,28,20,21,24,21,37,25,57,39,40,36,21,35,16,22,23,22,23,32,67,37,28,33,19,21,19,19,55,8,27,41,18,16,27,18,51,26,12,30,30,26,25,18,51,11,39,16,42,28,21,13,25,39,6,36,22,13,100,19,36,19,36,28,22,35,22,39,58,36,15,72,22,18,17,16,36,16,28,32,24,14,14,38,4,15,14,12,39,35,36,26,37,42,29,26,15,31,16,22,26,34,18,27,16,34,29,24,22,23,13,14,36,23,24,31,20,14,30,28,28,28,41,37,33,25,17,16,16,22,6,17,11,35,34,35,9,12,12,17,14,20,18,19,17,36,37,39,11,40,68,11,35,57,13,31,38,36,43,30,26,34,35,21,17,35,34,31,39,13,32,6,33,12,40,35,33,40,47,41,49,32,25,23,28,35,9,14,15,16,19,31,58,19,17,35,30,12,28,50,34,27,12,44,28,19,45,16,8,17,18,25,15,25,23,45,16,16
641298,70,17,21,6,5,13,11,10,23,10,13,17,13,35,15,12,16,68,19,49,42,33,21,28,36,10,40,7,17,7,68,53,21,20,15,66,42,68,38,24,55,11,50,12,13,55,53,22,17,15,55,34,11,12,70,21,13,21,23,17,19,21,12,59,54,20,15,19,36,13,17,50,32,45,46,46,33,21,32,21,66,21,21,14,14,29,18,11,15,26,13,11,13,60,66,52,22,17,20,10,29,15,10,16,7,72,20,66,57,19,31,21,15,13,16,19,9,73,18,18,11,19,57,59,69,17,12,49,36,21,17,18,18,66,32,66,12,12,19,44,54,18,65,48,50,44,67,15,67,17,32,31,17,63,19,13,17,19,17,19,18,17,14,10,11,60,71,59,19,18,26,15,12,39,51,65,70,19,75,30,16,16,67,75,33,19,20,32,13,33,36,33,25,60,13,3,18,50,50,19,100,13,66,59,9,17,13,50,13,25,12,14,20,40,13,13,38,17,43,21,57,13,13,12,17,6,12,12,7,15,13,13,43,12,11,12,14,8,14,15,12,63,12,30,11,9,11,10,18,16,17,12,12,14,18,20,16,58,26,13,57,15,15,13,13,12,10,13,13,13,45,10,15,16,14,14,12,9,33,34,33,35,34,32,32,13,13,21,17,29,15,14,45,13,14,40,12,12,13,17,11,47,17,17,12,31,11,15,12,13,33,12,11,17,33,15,12,13,14,21,16,21,59,42,44,50,13,11,7,40,41,57,11,23,34,12,11,14,7,20,20,16,64,6,15,22,18,23,38,29,32,63,60,17,20,19,15,13,13
193872,19,37,39,32,21,32,51,49,29,39,37,42,34,21,64,89,46,15,41,29,20,22,22,47,23,36,14,45,32,15,19,20,72,33,54,20,18,16,18,47,10,48,22,37,61,26,25,32,47,51,38,22,52,62,13,34,20,34,28,29,32,34,16,14,17,35,54,20,35,55,66,33,23,42,30,30,21,35,20,35,17,35,35,32,30,29,24,21,30,31,35,33,29,15,14,18,42,38,46,81,15,61,50,33,14,15,37,17,14,43,33,35,31,72,32,25,22,14,44,32,73,20,23,24,19,25,32,30,22,35,24,39,26,18,31,18,26,26,20,39,34,28,16,23,44,48,13,18,16,25,28,29,18,12,18,24,30,33,29,33,16,43,57,54,58,11,13,23,37,36,13,47,67,26,24,18,12,35,18,20,31,31,16,16,23,21,16,29,22,25,17,24,15,28,53,18,18,22,16,36,13,100,19,20,46,30,78,22,59,39,51,26,43,20,24,23,21,47,19,38,23,58,19,18,47,12,17,16,34,51,71,52,40,59,53,57,42,35,77,31,42,21,63,20,55,40,50,50,32,29,30,30,16,55,30,34,52,21,16,67,15,28,29,54,56,20,76,24,23,23,42,18,27,20,50,63,55,22,19,17,21,22,21,22,21,26,100,40,51,18,55,30,18,55,40,20,82,75,73,84,73,45,46,44,67,27,75,72,93,65,24,61,17,56,21,53,47,66,55,34,67,35,22,41,47,33,65,23,36,19,17,11,67,26,23,23,50,35,43,37,33,68,15,28,55,37,47,50,20,16,23,21,28,42,36,33,69,24,23
