	dn000	dn001	dn002	dn003	dn004	dn005	dn006	dn007	dn008	dn009	dn010	dn011	dn012	dn013	dn014	dn015	dn016	dn017	dn018	dn019	dn020	dn021	dn022	dn023	dn024	dn025	dn026	dn027	dn028	dn029	dn030	dn031	dn032	dn033	dn034	dn035	dn036	dn037	dn038	dn039	dn040	dn041	dn042	dn043	dn044	dn045	dn046	dn047	dn048	dn049	dn050	dn051	dn052	dn053	dn054	dn055	dn056	dn057	dn058	dn059	dn060	dn061	dn062	dn063	dn064	dn065	dn066	dn067	dn068	dn069	dn070	dn071	dn072	dn073	dn074	dn075	dn076	dn077	dn078	dn079	dn080	dn081	dn082	dn083	dn084	dn085	dn086	dn087	dn088	dn089	dn090	dn091	dn092	dn093	dn094	dn095	dn096	dn097	dn098	dn099	dn100	dn101	dn102	dn103	dn104	dn105	dn106	dn107	dn108	dn109	dn110	dn111	dn112	dn113	dn114	dn115	dn116	dn117	dn118	dn119	dn120	dn121	dn122	dn123	dn124	dn125	dn126	dn127	dn128	dn129	dn130	dn131	dn132	dn133	dn134	dn135	dn136	dn137	dn138	dn139	dn140	dn141	dn142	dn143	dn144	dn145	dn146	dn147	dn148	dn149	dn150	dn151	dn152	dn153	dn154	dn155	dn156	dn157
dn086	0.194085	0.19237500000000002	0.19237500000000002	0.21992499999999998	0.098775	0.098775	0.098775	0.151015	0.205015	0.17967500000000003	0.219365	0.219365	0.213565	0.213565	0.238735	0.23738499999999998	0.23738499999999998	0.23738499999999998	0.23738499999999998	0.23738499999999998	0.219115	0.22759166666666666	0.22570500000000002	0.226825	0.226825	0.226825	0.226825	0.226825	0.21159	0.2256875	0.2256875	0.24335500000000002	0.22539499999999998	0.2256875	0.22759166666666666	0.226825	0.2256875	0.24930500000000003	0.21934499999999998	0.23738499999999998	0.21934499999999998	0.22249	0.22249	0.22759166666666666	0.22759166666666666	0.22759166666666666	0.22759166666666666	0.22759166666666666	0.22759166666666666	0.22759166666666666	0.22759166666666666	0.22759166666666666	0.22759166666666666	0.2256875	0.2256875	0.21934499999999998	0.23771499999999998	0.23771499999999998	0.2256875	0.246555	0.24479499999999998	0.246275	0.246275	0.245005	0.245525	0.245005	0.246275	0.246275	0.246275	0.245005	0.063665	0.06634	0.236045	0.211375	0.211375	0.204245	0.061635	0.060515	0.059015	0.0	0.0	0.0	0.152225	0.152225	0.152225	0.0	0.0	0.0	0.057804999999999995	0.059664999999999996	0.172795	0.15111833333333333	0.055635000000000004	0.083605	0.14652500000000002	0.050675	0.050675	0.256855	0.069855	0.057615	0.22928500000000002	0.22928500000000002	0.071375	0.075775	0.234455	0.208745	0.17184	0.17184	0.17184	0.17184	0.208935	0.10405500000000001	0.073585	0.147335	0.084905	0.16697499999999998	0.212305	0.2159975	0.20809	0.17716500000000002	0.221075	0.20271499999999998	0.057804999999999995	0.153125	0.058054999999999995	0.073115	0.18377500000000002	0.1866	0.20054500000000003	0.20054500000000003	0.18171833333333332	0.18171833333333332	0.18585000000000002	0.183355	0.07431499999999999	0.15517999999999998	0.24930500000000003	0.240395	0.243765	0.244105	0.244105	0.24930500000000003	0.18624000000000002	0.220435	0.22629500000000002	0.227685	0.15398499999999998	0.073115	0.073115	0.05569	0.06318	0.243895	0.18333500000000003	0.188645	0.187155	0.066465	0.232925	0.181645
dn087	0.194085	0.19237500000000002	0.19237500000000002	0.21992499999999998	0.098775	0.098775	0.098775	0.151015	0.205015	0.17967500000000003	0.219365	0.219365	0.213565	0.213565	0.238735	0.23738499999999998	0.23738499999999998	0.23738499999999998	0.23738499999999998	0.23738499999999998	0.219115	0.22759166666666666	0.22570500000000002	0.226825	0.226825	0.226825	0.226825	0.226825	0.21159	0.2256875	0.2256875	0.24335500000000002	0.22539499999999998	0.2256875	0.22759166666666666	0.226825	0.2256875	0.24930500000000003	0.21934499999999998	0.23738499999999998	0.21934499999999998	0.22249	0.22249	0.22759166666666666	0.22759166666666666	0.22759166666666666	0.22759166666666666	0.22759166666666666	0.22759166666666666	0.22759166666666666	0.22759166666666666	0.22759166666666666	0.22759166666666666	0.2256875	0.2256875	0.21934499999999998	0.23771499999999998	0.23771499999999998	0.2256875	0.246555	0.24479499999999998	0.246275	0.246275	0.245005	0.245525	0.245005	0.246275	0.246275	0.246275	0.245005	0.063665	0.06634	0.236045	0.211375	0.211375	0.204245	0.061635	0.060515	0.059015	0.0	0.0	0.0	0.152225	0.152225	0.152225	0.0	0.0	0.0	0.057804999999999995	0.059664999999999996	0.172795	0.15111833333333333	0.055635000000000004	0.083605	0.14652500000000002	0.050675	0.050675	0.256855	0.069855	0.057615	0.22928500000000002	0.22928500000000002	0.071375	0.075775	0.234455	0.208745	0.17184	0.17184	0.17184	0.17184	0.208935	0.10405500000000001	0.073585	0.147335	0.084905	0.16697499999999998	0.212305	0.2159975	0.20809	0.17716500000000002	0.221075	0.20271499999999998	0.057804999999999995	0.153125	0.058054999999999995	0.073115	0.18377500000000002	0.1866	0.20054500000000003	0.20054500000000003	0.18171833333333332	0.18171833333333332	0.18585000000000002	0.183355	0.07431499999999999	0.15517999999999998	0.24930500000000003	0.240395	0.243765	0.244105	0.244105	0.24930500000000003	0.18624000000000002	0.220435	0.22629500000000002	0.227685	0.15398499999999998	0.073115	0.073115	0.05569	0.06318	0.243895	0.18333500000000003	0.188645	0.187155	0.066465	0.232925	0.181645
dn088	0.19247999999999998	0.19077	0.19077	0.21831999999999996	0.09716999999999999	0.09716999999999999	0.09716999999999999	0.14941	0.20340999999999998	0.17807	0.21776	0.21776	0.21195999999999998	0.21195999999999998	0.23713	0.23578	0.23578	0.23578	0.23578	0.23578	0.21750999999999998	0.22598666666666667	0.22410000000000002	0.22521999999999998	0.22521999999999998	0.22521999999999998	0.22521999999999998	0.22521999999999998	0.20998499999999998	0.22408250000000002	0.22408250000000002	0.24175000000000002	0.22379	0.22408250000000002	0.22598666666666667	0.22521999999999998	0.22408250000000002	0.24770000000000003	0.21774	0.23578	0.21774	0.220885	0.220885	0.22598666666666667	0.22598666666666667	0.22598666666666667	0.22598666666666667	0.22598666666666667	0.22598666666666667	0.22598666666666667	0.22598666666666667	0.22598666666666667	0.22598666666666667	0.22408250000000002	0.22408250000000002	0.21774	0.23611	0.23611	0.22408250000000002	0.24495	0.24318999999999996	0.24467	0.24467	0.2434	0.24391999999999997	0.2434	0.24467	0.24467	0.24467	0.2434	0.06656000000000001	0.06923499999999999	0.23443999999999998	0.20977	0.20977	0.20264	0.06453	0.04789	0.05741	0.057804999999999995	0.057804999999999995	0.057804999999999995	0.15061999999999998	0.15061999999999998	0.15061999999999998	0.057804999999999995	0.057804999999999995	0.057804999999999995	0.0	0.05806	0.17119	0.14951333333333333	0.04301	0.08199999999999999	0.14492	0.06461	0.06461	0.25525	0.07275000000000001	0.06051	0.22768	0.22768	0.07427	0.07416999999999999	0.23285	0.20714	0.170235	0.170235	0.170235	0.170235	0.20733000000000001	0.10245	0.07647999999999999	0.14573	0.08329999999999999	0.16537	0.2107	0.21439249999999999	0.20648499999999997	0.17556	0.21947	0.20110999999999998	0.0	0.15152	0.06095	0.07150999999999999	0.18217	0.184995	0.19894	0.19894	0.18011333333333332	0.18011333333333332	0.184245	0.18175	0.07721	0.153575	0.24770000000000003	0.23879	0.24216	0.2425	0.2425	0.24770000000000003	0.184635	0.21882999999999997	0.22469	0.22608	0.15238	0.07150999999999999	0.07150999999999999	0.058585	0.066075	0.24229	0.18173	0.18704	0.18555	0.06936	0.23131999999999997	0.18003999999999998
dn089	0.1804	0.17869000000000002	0.17869000000000002	0.20623999999999998	0.08509	0.08509	0.08509	0.13733	0.19133	0.16599000000000003	0.20568000000000003	0.20568000000000003	0.19988	0.19988	0.22505000000000003	0.2237	0.2237	0.2237	0.2237	0.2237	0.20543	0.2139066666666667	0.21202000000000004	0.21314	0.21314	0.21314	0.21314	0.21314	0.197905	0.21200250000000004	0.21200250000000004	0.22967000000000004	0.21171	0.21200250000000004	0.2139066666666667	0.21314	0.21200250000000004	0.23562000000000005	0.20566	0.2237	0.20566	0.20880500000000002	0.20880500000000002	0.2139066666666667	0.2139066666666667	0.2139066666666667	0.2139066666666667	0.2139066666666667	0.2139066666666667	0.2139066666666667	0.2139066666666667	0.2139066666666667	0.2139066666666667	0.21200250000000004	0.21200250000000004	0.20566	0.22403	0.22403	0.21200250000000004	0.23287000000000002	0.23110999999999998	0.23259000000000002	0.23259000000000002	0.23132000000000003	0.23184	0.23132000000000003	0.23259000000000002	0.23259000000000002	0.23259000000000002	0.23132000000000003	0.06842	0.07109499999999999	0.22236	0.19769000000000003	0.19769000000000003	0.19056	0.06639	0.060770000000000005	0.04533	0.059664999999999996	0.059664999999999996	0.059664999999999996	0.13854	0.13854	0.13854	0.059664999999999996	0.059664999999999996	0.059664999999999996	0.05806	0.0	0.15911	0.13743333333333332	0.055889999999999995	0.05216	0.13284	0.06647	0.06647	0.24317	0.07461	0.062369999999999995	0.2156	0.2156	0.07612999999999999	0.04433	0.22077000000000002	0.19506	0.15815500000000002	0.15815500000000002	0.15815500000000002	0.15815500000000002	0.19525000000000003	0.09037	0.07833999999999999	0.13365	0.0566	0.15329	0.19862000000000002	0.2023125	0.194405	0.16348000000000001	0.20739000000000002	0.18903	0.05806	0.13944	0.06280999999999999	0.04167	0.17009000000000002	0.172915	0.18686000000000003	0.18686000000000003	0.16803333333333334	0.16803333333333334	0.172165	0.16967000000000002	0.07907	0.141495	0.23562000000000005	0.22671000000000002	0.23008	0.23042	0.23042	0.23562000000000005	0.17255500000000001	0.20675	0.21261000000000002	0.21400000000000002	0.14029999999999998	0.04167	0.04167	0.060445	0.067935	0.23021000000000003	0.16965000000000002	0.17496000000000003	0.17347	0.07121999999999999	0.21924	0.16796
dn090	0.24201	0.2403	0.2403	0.26785	0.17234	0.17234	0.17234	0.14832	0.25294	0.22760000000000002	0.26729	0.26729	0.26149	0.26149	0.28666	0.28530999999999995	0.28530999999999995	0.28530999999999995	0.28530999999999995	0.28530999999999995	0.26704	0.27551666666666663	0.27363000000000004	0.27475	0.27475	0.27475	0.27475	0.27475	0.259515	0.27361250000000004	0.27361250000000004	0.29128	0.27332	0.27361250000000004	0.27551666666666663	0.27475	0.27361250000000004	0.29723	0.26727	0.28530999999999995	0.26727	0.27041499999999996	0.27041499999999996	0.27551666666666663	0.27551666666666663	0.27551666666666663	0.27551666666666663	0.27551666666666663	0.27551666666666663	0.27551666666666663	0.27551666666666663	0.27551666666666663	0.27551666666666663	0.27361250000000004	0.27361250000000004	0.26727	0.28564	0.28564	0.27361250000000004	0.29447999999999996	0.29272	0.2942	0.2942	0.29293	0.29345	0.29293	0.2942	0.2942	0.2942	0.29293	0.18155	0.184225	0.28397	0.2593	0.2593	0.25217	0.17952	0.1739	0.15478	0.172795	0.172795	0.172795	0.20015	0.20015	0.20015	0.172795	0.172795	0.172795	0.17119	0.15911	0.0	0.19904333333333332	0.16902	0.18305	0.19445	0.17959999999999998	0.17959999999999998	0.30478	0.18774000000000002	0.1755	0.27721	0.27721	0.18925999999999998	0.17522	0.28237999999999996	0.25667	0.219765	0.219765	0.219765	0.219765	0.25686	0.17762	0.19147	0.14464	0.18435	0.21489999999999998	0.26022999999999996	0.2639225	0.256015	0.22509	0.269	0.25064	0.17119	0.20105	0.17593999999999999	0.17256	0.23170000000000002	0.23452499999999998	0.24847000000000002	0.24847000000000002	0.2296433333333333	0.2296433333333333	0.233775	0.23127999999999999	0.19219999999999998	0.20310499999999998	0.29723	0.28832	0.29169	0.29203	0.29203	0.29723	0.234165	0.26836	0.27422	0.27561	0.07114999999999999	0.17256	0.17256	0.17357499999999998	0.181065	0.29181999999999997	0.23126000000000002	0.23657	0.15360000000000001	0.18435	0.28085	0.22957
dn091	0.2059933333333333	0.20428333333333332	0.20428333333333332	0.2318333333333333	0.15066333333333332	0.15066333333333332	0.15066333333333332	0.17726333333333333	0.2169233333333333	0.19158333333333333	0.23127333333333333	0.23127333333333333	0.22547333333333333	0.22547333333333333	0.25064333333333333	0.2492933333333333	0.2492933333333333	0.2492933333333333	0.2492933333333333	0.2492933333333333	0.23102333333333333	0.2395	0.23761333333333334	0.23873333333333333	0.23873333333333333	0.23873333333333333	0.23873333333333333	0.23873333333333333	0.22349833333333333	0.23759583333333334	0.23759583333333334	0.25526333333333334	0.2373033333333333	0.23759583333333334	0.2395	0.23873333333333333	0.23759583333333334	0.26121333333333335	0.2312533333333333	0.2492933333333333	0.2312533333333333	0.23439833333333332	0.23439833333333332	0.2395	0.2395	0.2395	0.2395	0.2395	0.2395	0.2395	0.2395	0.2395	0.2395	0.23759583333333334	0.23759583333333334	0.2312533333333333	0.2496233333333333	0.2496233333333333	0.23759583333333334	0.2584633333333333	0.2567033333333333	0.2581833333333333	0.2581833333333333	0.2569133333333333	0.2574333333333333	0.2569133333333333	0.2581833333333333	0.2581833333333333	0.2581833333333333	0.2569133333333333	0.1598733333333333	0.16254833333333332	0.24795333333333333	0.22328333333333333	0.22328333333333333	0.21615333333333334	0.15784333333333334	0.15222333333333332	0.13310333333333332	0.15111833333333333	0.15111833333333333	0.15111833333333333	0.07125333333333334	0.07125333333333334	0.07125333333333334	0.15111833333333333	0.15111833333333333	0.15111833333333333	0.14951333333333333	0.13743333333333332	0.19904333333333332	0.0	0.14734333333333333	0.1613733333333333	0.06555333333333332	0.1579233333333333	0.1579233333333333	0.26876333333333335	0.16606333333333334	0.1538233333333333	0.24119333333333334	0.24119333333333334	0.1675833333333333	0.1535433333333333	0.24636333333333332	0.22065333333333334	0.18374833333333335	0.18374833333333335	0.18374833333333335	0.18374833333333335	0.22084333333333334	0.15594333333333332	0.16979333333333332	0.1735833333333333	0.16267333333333334	0.17888333333333334	0.22421333333333332	0.22790583333333334	0.21999833333333332	0.18907333333333332	0.23298333333333332	0.21462333333333333	0.14951333333333333	0.16503333333333334	0.1542633333333333	0.1508833333333333	0.19568333333333332	0.19850833333333334	0.21245333333333333	0.21245333333333333	0.19362666666666667	0.19362666666666667	0.1977583333333333	0.19526333333333334	0.1705233333333333	0.16708833333333334	0.26121333333333335	0.2523033333333333	0.2556733333333333	0.2560133333333333	0.2560133333333333	0.26121333333333335	0.19814833333333332	0.23234333333333332	0.23820333333333335	0.23959333333333332	0.1802333333333333	0.1508833333333333	0.1508833333333333	0.1518983333333333	0.15938833333333333	0.2558033333333333	0.19524333333333332	0.20055333333333336	0.21340333333333333	0.16267333333333334	0.24483333333333332	0.19355333333333333
dn092	0.19030999999999998	0.1886	0.1886	0.21614999999999998	0.095	0.095	0.095	0.14724	0.20123999999999997	0.1759	0.21559	0.21559	0.20979	0.20979	0.23496	0.23360999999999998	0.23360999999999998	0.23360999999999998	0.23360999999999998	0.23360999999999998	0.21534	0.22381666666666666	0.22193000000000002	0.22305	0.22305	0.22305	0.22305	0.22305	0.207815	0.2219125	0.2219125	0.23958000000000002	0.22161999999999998	0.2219125	0.22381666666666666	0.22305	0.2219125	0.24553000000000003	0.21556999999999998	0.23360999999999998	0.21556999999999998	0.218715	0.218715	0.22381666666666666	0.22381666666666666	0.22381666666666666	0.22381666666666666	0.22381666666666666	0.22381666666666666	0.22381666666666666	0.22381666666666666	0.22381666666666666	0.22381666666666666	0.2219125	0.2219125	0.21556999999999998	0.23393999999999998	0.23393999999999998	0.2219125	0.24278	0.24101999999999998	0.2425	0.2425	0.24123	0.24175	0.24123	0.2425	0.2425	0.2425	0.24123	0.06439	0.067065	0.23227	0.2076	0.2076	0.20047	0.062360000000000006	0.01976	0.05524	0.055635000000000004	0.055635000000000004	0.055635000000000004	0.14845	0.14845	0.14845	0.055635000000000004	0.055635000000000004	0.055635000000000004	0.04301	0.055889999999999995	0.16902	0.14734333333333333	0.0	0.07983	0.14275	0.06244	0.06244	0.25307999999999997	0.07058	0.05834	0.22551000000000002	0.22551000000000002	0.0721	0.072	0.23068	0.20497	0.16806500000000002	0.16806500000000002	0.16806500000000002	0.16806500000000002	0.20516	0.10028000000000001	0.07431	0.14356	0.08113	0.1632	0.20853	0.2122225	0.204315	0.17339	0.2173	0.19894	0.04301	0.14935	0.05878	0.06934	0.18	0.18282500000000002	0.19677	0.19677	0.17794333333333334	0.17794333333333334	0.182075	0.17958000000000002	0.07504	0.151405	0.24553000000000003	0.23662	0.23999	0.24033	0.24033	0.24553000000000003	0.182465	0.21666	0.22252000000000002	0.22391	0.15020999999999998	0.06934	0.06934	0.056415	0.063905	0.24012	0.17956	0.18487000000000003	0.18338	0.06719	0.22915	0.17787
dn093	0.20434	0.20263	0.20263	0.23018	0.10902999999999999	0.10902999999999999	0.10902999999999999	0.16127000000000002	0.21527	0.18993000000000002	0.22962	0.22962	0.22382000000000002	0.22382000000000002	0.24899	0.24763999999999997	0.24763999999999997	0.24763999999999997	0.24763999999999997	0.24763999999999997	0.22937000000000002	0.23784666666666665	0.23596	0.23708	0.23708	0.23708	0.23708	0.23708	0.22184500000000001	0.2359425	0.2359425	0.25361	0.23564999999999997	0.2359425	0.23784666666666665	0.23708	0.2359425	0.25956	0.22959999999999997	0.24763999999999997	0.22959999999999997	0.23274499999999998	0.23274499999999998	0.23784666666666665	0.23784666666666665	0.23784666666666665	0.23784666666666665	0.23784666666666665	0.23784666666666665	0.23784666666666665	0.23784666666666665	0.23784666666666665	0.23784666666666665	0.2359425	0.2359425	0.22959999999999997	0.24796999999999997	0.24796999999999997	0.2359425	0.25681	0.25505	0.25653	0.25653	0.25526	0.25578	0.25526	0.25653	0.25653	0.25653	0.25526	0.09236	0.095035	0.24630000000000002	0.22163	0.22163	0.21450000000000002	0.09033	0.08471000000000001	0.06927	0.083605	0.083605	0.083605	0.16248	0.16248	0.16248	0.083605	0.083605	0.083605	0.08199999999999999	0.05216	0.18305	0.1613733333333333	0.07983	0.0	0.15678	0.09040999999999999	0.09040999999999999	0.26711	0.09855	0.08631	0.23954000000000003	0.23954000000000003	0.10006999999999999	0.04149	0.24470999999999998	0.21900000000000003	0.182095	0.182095	0.182095	0.182095	0.21919	0.11431	0.10228	0.15759	0.08054	0.17723	0.22255999999999998	0.22625250000000002	0.218345	0.18742	0.23132999999999998	0.21297	0.08199999999999999	0.16338000000000003	0.08675	0.04245	0.19403	0.196855	0.21080000000000002	0.21080000000000002	0.19197333333333333	0.19197333333333333	0.196105	0.19361	0.10300999999999999	0.165435	0.25956	0.25065	0.25402	0.25436	0.25436	0.25956	0.196495	0.23069	0.23655000000000004	0.23793999999999998	0.16424	0.04245	0.04245	0.08438499999999999	0.091875	0.25415	0.19359	0.19890000000000002	0.19741	0.09516	0.24318	0.19190000000000002
dn094	0.2014	0.19969	0.19969	0.22724	0.14606999999999998	0.14606999999999998	0.14606999999999998	0.17267	0.21233	0.18699000000000002	0.22668	0.22668	0.22088000000000002	0.22088000000000002	0.24605	0.24469999999999997	0.24469999999999997	0.24469999999999997	0.24469999999999997	0.24469999999999997	0.22643000000000002	0.23490666666666665	0.23302	0.23414000000000001	0.23414000000000001	0.23414000000000001	0.23414000000000001	0.23414000000000001	0.21890500000000002	0.2330025	0.2330025	0.25067	0.23270999999999997	0.2330025	0.23490666666666665	0.23414000000000001	0.2330025	0.25662	0.22665999999999997	0.24469999999999997	0.22665999999999997	0.22980499999999998	0.22980499999999998	0.23490666666666665	0.23490666666666665	0.23490666666666665	0.23490666666666665	0.23490666666666665	0.23490666666666665	0.23490666666666665	0.23490666666666665	0.23490666666666665	0.23490666666666665	0.2330025	0.2330025	0.22665999999999997	0.24502999999999997	0.24502999999999997	0.2330025	0.25387	0.25211	0.25359	0.25359	0.25232	0.25284	0.25232	0.25359	0.25359	0.25359	0.25232	0.15528	0.157955	0.24336000000000002	0.21869	0.21869	0.21156000000000003	0.15325	0.14762999999999998	0.12851	0.14652500000000002	0.14652500000000002	0.14652500000000002	0.05534	0.05534	0.05534	0.14652500000000002	0.14652500000000002	0.14652500000000002	0.14492	0.13284	0.19445	0.06555333333333332	0.14275	0.15678	0.0	0.15333	0.15333	0.26417	0.16147	0.14923	0.23660000000000003	0.23660000000000003	0.16299	0.14895	0.24176999999999998	0.21606000000000003	0.179155	0.179155	0.179155	0.179155	0.21625	0.15134999999999998	0.1652	0.16899	0.15808	0.17429	0.21961999999999998	0.22331250000000002	0.215405	0.18448	0.22838999999999998	0.21003	0.14492	0.16044000000000003	0.14967	0.14629	0.19109	0.193915	0.20786000000000002	0.20786000000000002	0.18903333333333333	0.18903333333333333	0.193165	0.19067	0.16593	0.162495	0.25662	0.24770999999999999	0.25108	0.25142	0.25142	0.25662	0.193555	0.22775	0.23361000000000004	0.235	0.17564	0.14629	0.14629	0.147305	0.15479500000000002	0.25121	0.19065000000000001	0.19596000000000002	0.20881	0.15808	0.24024	0.18896000000000002
dn095	0.20088999999999999	0.19918	0.19918	0.22673	0.10558	0.10558	0.10558	0.15782000000000002	0.21181999999999998	0.18648	0.22616999999999998	0.22616999999999998	0.22037	0.22037	0.24553999999999998	0.24418999999999996	0.24418999999999996	0.24418999999999996	0.24418999999999996	0.24418999999999996	0.22592	0.23439666666666664	0.23251	0.23363	0.23363	0.23363	0.23363	0.23363	0.218395	0.2324925	0.2324925	0.25016	0.23219999999999996	0.2324925	0.23439666666666664	0.23363	0.2324925	0.25611	0.22614999999999996	0.24418999999999996	0.22614999999999996	0.22929499999999997	0.22929499999999997	0.23439666666666664	0.23439666666666664	0.23439666666666664	0.23439666666666664	0.23439666666666664	0.23439666666666664	0.23439666666666664	0.23439666666666664	0.23439666666666664	0.23439666666666664	0.2324925	0.2324925	0.22614999999999996	0.24451999999999996	0.24451999999999996	0.2324925	0.25336	0.2516	0.25307999999999997	0.25307999999999997	0.25181	0.25233	0.25181	0.25307999999999997	0.25307999999999997	0.25307999999999997	0.25181	0.07047	0.07314499999999999	0.24285	0.21817999999999999	0.21817999999999999	0.21105000000000002	0.06844	0.06732	0.06582	0.050675	0.050675	0.050675	0.15903	0.15903	0.15903	0.050675	0.050675	0.050675	0.06461	0.06647	0.17959999999999998	0.1579233333333333	0.06244	0.09040999999999999	0.15333	0.0	0.0	0.26366	0.07666	0.06442	0.23609000000000002	0.23609000000000002	0.07818	0.08257999999999999	0.24125999999999997	0.21555000000000002	0.178645	0.178645	0.178645	0.178645	0.21574	0.11086	0.08038999999999999	0.15414	0.09170999999999999	0.17378	0.21910999999999997	0.22280250000000001	0.214895	0.18397	0.22787999999999997	0.20951999999999998	0.06461	0.15993000000000002	0.06486	0.07991999999999999	0.19058	0.193405	0.20735	0.20735	0.18852333333333332	0.18852333333333332	0.192655	0.19016	0.08112	0.161985	0.25611	0.24719999999999998	0.25057	0.25090999999999997	0.25090999999999997	0.25611	0.193045	0.22724	0.23310000000000003	0.23448999999999998	0.16079	0.07991999999999999	0.07991999999999999	0.062494999999999995	0.06998499999999999	0.2507	0.19014	0.19545	0.19396	0.07327	0.23973	0.18845
dn096	0.20088999999999999	0.19918	0.19918	0.22673	0.10558	0.10558	0.10558	0.15782000000000002	0.21181999999999998	0.18648	0.22616999999999998	0.22616999999999998	0.22037	0.22037	0.24553999999999998	0.24418999999999996	0.24418999999999996	0.24418999999999996	0.24418999999999996	0.24418999999999996	0.22592	0.23439666666666664	0.23251	0.23363	0.23363	0.23363	0.23363	0.23363	0.218395	0.2324925	0.2324925	0.25016	0.23219999999999996	0.2324925	0.23439666666666664	0.23363	0.2324925	0.25611	0.22614999999999996	0.24418999999999996	0.22614999999999996	0.22929499999999997	0.22929499999999997	0.23439666666666664	0.23439666666666664	0.23439666666666664	0.23439666666666664	0.23439666666666664	0.23439666666666664	0.23439666666666664	0.23439666666666664	0.23439666666666664	0.23439666666666664	0.2324925	0.2324925	0.22614999999999996	0.24451999999999996	0.24451999999999996	0.2324925	0.25336	0.2516	0.25307999999999997	0.25307999999999997	0.25181	0.25233	0.25181	0.25307999999999997	0.25307999999999997	0.25307999999999997	0.25181	0.07047	0.07314499999999999	0.24285	0.21817999999999999	0.21817999999999999	0.21105000000000002	0.06844	0.06732	0.06582	0.050675	0.050675	0.050675	0.15903	0.15903	0.15903	0.050675	0.050675	0.050675	0.06461	0.06647	0.17959999999999998	0.1579233333333333	0.06244	0.09040999999999999	0.15333	0.0	0.0	0.26366	0.07666	0.06442	0.23609000000000002	0.23609000000000002	0.07818	0.08257999999999999	0.24125999999999997	0.21555000000000002	0.178645	0.178645	0.178645	0.178645	0.21574	0.11086	0.08038999999999999	0.15414	0.09170999999999999	0.17378	0.21910999999999997	0.22280250000000001	0.214895	0.18397	0.22787999999999997	0.20951999999999998	0.06461	0.15993000000000002	0.06486	0.07991999999999999	0.19058	0.193405	0.20735	0.20735	0.18852333333333332	0.18852333333333332	0.192655	0.19016	0.08112	0.161985	0.25611	0.24719999999999998	0.25057	0.25090999999999997	0.25090999999999997	0.25611	0.193045	0.22724	0.23310000000000003	0.23448999999999998	0.16079	0.07991999999999999	0.07991999999999999	0.062494999999999995	0.06998499999999999	0.2507	0.19014	0.19545	0.19396	0.07327	0.23973	0.18845
dn097	0.29374999999999996	0.29204	0.29204	0.30871	0.25639999999999996	0.25639999999999996	0.25639999999999996	0.28300000000000003	0.17872	0.26846000000000003	0.29715	0.29715	0.29135	0.29135	0.31652	0.31516999999999995	0.31516999999999995	0.31516999999999995	0.31516999999999995	0.31516999999999995	0.2969	0.30537666666666663	0.30349000000000004	0.30461	0.30461	0.30461	0.30461	0.30461	0.289375	0.30347250000000003	0.30347250000000003	0.32114	0.30318	0.30347250000000003	0.30537666666666663	0.30461	0.30347250000000003	0.32709	0.29713	0.31516999999999995	0.29713	0.30027499999999996	0.30027499999999996	0.30537666666666663	0.30537666666666663	0.30537666666666663	0.30537666666666663	0.30537666666666663	0.30537666666666663	0.30537666666666663	0.30537666666666663	0.30537666666666663	0.30537666666666663	0.30347250000000003	0.30347250000000003	0.29713	0.3155	0.3155	0.30347250000000003	0.27068000000000003	0.26892	0.2704	0.2704	0.26913	0.26965	0.26913	0.2704	0.2704	0.2704	0.26913	0.26561	0.268285	0.32483	0.27168000000000003	0.27168000000000003	0.26455	0.26358	0.25795999999999997	0.23884	0.256855	0.256855	0.256855	0.26987	0.26987	0.26987	0.256855	0.256855	0.256855	0.25525	0.24317	0.30478	0.26876333333333335	0.25307999999999997	0.26711	0.26417	0.26366	0.26366	0.0	0.2718	0.25956	0.28959	0.28959	0.27332	0.25928	0.16636	0.26905	0.260625	0.260625	0.260625	0.260625	0.26924000000000003	0.26168	0.27553	0.27932	0.26841	0.25576	0.31196999999999997	0.3156625	0.307755	0.26595	0.30986	0.2915	0.25525	0.24191000000000001	0.26	0.25662	0.27256	0.275385	0.28933000000000003	0.28933000000000003	0.2705033333333333	0.2705033333333333	0.274635	0.27214	0.27626	0.254845	0.32709	0.31818	0.32155	0.32189	0.32189	0.32709	0.275025	0.28074	0.2866	0.28798999999999997	0.28597	0.25662	0.25662	0.257635	0.265125	0.14512	0.27212000000000003	0.27743	0.31914	0.26841	0.25705	0.28131
